Desc Checklist;Check Id;Check Code;Desc Check
g.2 - Visita en ejecución obra supervisada red fija (BQC);5150;200401;Comprobar que el material utilizado para la conexión de extremidad es conforme a lo contemplado en el proyecto.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5151;200402;Comprobar que los repartidores y su infraestructura asociada están instalados según la norma técnica.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5152;200403;Comprobar que las etiquetas de cable y las de identificación de módulos y conectores están colocadas y su rotulación es correcta, indeleble y conrome a norma.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5153;200404;Comprobar que la técnica, procedmiento de conexión, disposición de fusiones, protección y el material de empalme empleados son conformes a las especificaciones  de Orange.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5154;200405;Comprobar que la estructura metálica del repartidor está conectada a la tierra del local.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5155;200406;Comprobar que los conectores y acopladores están posicionados correctamente, según norma y según previsto en el proyecto.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5156;200501;Comprobar que las longitudes de fibras a las que se les ha retirado el recubrimiento primario para hacer las soldaduras quedan protegidas en su totalidad en el interior de los manguitos termorretráctiles.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5157;200502;Comprobar que los manguitos han quedado bien colocados e inmovilizados en los dispositivos correspondientes.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5158;200503;Comprobar que la longitud de fibra desnuda y de pigtail dentro de la casete es mayor de 80 cm a cada lado del empalme, y menor de 1 metro.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5159;200504;Comprobar que, cualquiera que sea el método de almacenamiento de los sobrantes de fibra (desnuda o sobreentubada), el radio de curvatura es superior a 30 mm.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5160;200505;Comprobar, en los casos en los que los empalmes deban identificarse por numeración, y no sólo por códigos de colores, que las etiquetas numeradoras están correctamente instaladas sobre los protectores de empalme.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5161;200601;Dichos elementos están sólidamente fijados a la estructura del repartidor en el lugar especificado.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5162;200602;Los cables están perfectamente inmovilizados en su acceso a la caja.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5163;200603;Los elementos de refuerzo (centrales o laterales) están perfectamente inmovilizados y quedan sometidos a esfuerzos de tracción, compresión o rotación una vez instalado el sobrante de cable en sus soportes.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5164;200604;Los tubos FBLT (sobre-entubado) están bien fijados a la caja y recorren el camino marcado en la especificación correspondiente.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5165;200701;Comprobar que las medidas entregadas reflejan valores siempre por debajo de los maximos permitidos por OSP, y comrorbar que cumple con todos los requisitos de la norma.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5166;200801;Faltan Planos Asbuilt de la Obra Civil de Canalización y elementos asociados, o no son acordes al trazado.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5167;200802;Faltan las especificaciones técnicas de los Repartidores Ópticos instalados, en caso de que aplique.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5168;200901;Comprobar que se ha completado la carga de datos en SEDRA si procede
g.2 - Visita en ejecución obra supervisada red fija (BQC);5169;200902;Comprobar que se ha cargado correctamente los datos generales en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5170;200903;Comprobar que se ha cargado correctamente los datos generales en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5171;200904;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5172;200905;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5173;200906;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5174;200907;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
g.2 - Visita en ejecución obra supervisada red fija (BQC);5175;200908;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.2 - Visita en ejecución obra supervisada red fija (BQC);5176;201001;Documentación entregada: Mínimo (6): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico, Informe final de Fibra
g.2 - Visita en ejecución obra supervisada red fija (BQC);5177;201002;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.2 - Visita en ejecución obra supervisada red fija (BQC);5178;201003;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5179;201004;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5180;201005;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
g.2 - Visita en ejecución obra supervisada red fija (BQC);5181;300101;Cimentación de torre y caseta o armario de intemperie
g.2 - Visita en ejecución obra supervisada red fija (BQC);5182;300102;Acondicionamiento del terreno
g.2 - Visita en ejecución obra supervisada red fija (BQC);5183;300103;Vallado del emplazamiento
g.2 - Visita en ejecución obra supervisada red fija (BQC);5184;300104;Murete para módulo de contadores, cajetín de llaves y protección contra sobretensiones de rayo
g.2 - Visita en ejecución obra supervisada red fija (BQC);5185;300105;Puerta doble de acceso al emplazamiento. Cerradura y candado
g.2 - Visita en ejecución obra supervisada red fija (BQC);5186;300106;Conducción bajo tubo de la corriente eléctrica de baja tensión
g.2 - Visita en ejecución obra supervisada red fija (BQC);5187;300107;Acometida física de 2 Mb al emplazamiento
g.2 - Visita en ejecución obra supervisada red fija (BQC);5188;300108;Recrecido de pilares
g.2 - Visita en ejecución obra supervisada red fija (BQC);5189;300109;Impermeabilización
g.2 - Visita en ejecución obra supervisada red fija (BQC);5190;300110;Acceso al emplazamiento / escaleras
g.2 - Visita en ejecución obra supervisada red fija (BQC);5191;300111;Cajetín de llaves, llaves y bombín
g.2 - Visita en ejecución obra supervisada red fija (BQC);5192;300112;Camino
g.2 - Visita en ejecución obra supervisada red fija (BQC);5193;300113;Acometida eléctrica
g.2 - Visita en ejecución obra supervisada red fija (BQC);5194;300201;Estructura soporte contenedor
g.2 - Visita en ejecución obra supervisada red fija (BQC);5195;300202;Estructura metálica del mástil
g.2 - Visita en ejecución obra supervisada red fija (BQC);5196;300203;Torre
g.2 - Visita en ejecución obra supervisada red fija (BQC);5197;300204;Pintura
g.2 - Visita en ejecución obra supervisada red fija (BQC);5198;300205;Balizamiento nocturno
g.2 - Visita en ejecución obra supervisada red fija (BQC);5199;300206;Protección de materiales metálicos
g.2 - Visita en ejecución obra supervisada red fija (BQC);5200;300207;Tornillería
g.2 - Visita en ejecución obra supervisada red fija (BQC);5201;300208;Bandejas y estructuras soporte para sujección de cables hasta contenedor.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5202;300301;Pararrayos. Conexión
g.2 - Visita en ejecución obra supervisada red fija (BQC);5203;300302;Barras equipotenciales para conexión de los kits de tierra de los cables coaxiales
g.2 - Visita en ejecución obra supervisada red fija (BQC);5204;300303;Barra/s equipotenciales de tierras dentro del contenedor o sala para conexión de los descargadores a tierra de los cables coaxiales
g.2 - Visita en ejecución obra supervisada red fija (BQC);5205;300304;Barra equipotencial de tierras interior y exterior del contenedor o de la sala existente. Conexión de los diferentes equipos
g.2 - Visita en ejecución obra supervisada red fija (BQC);5206;300305;Red de tierras interior y exterior del contenedor o de la sala existente. Unión con la instalación de tierra principal
g.2 - Visita en ejecución obra supervisada red fija (BQC);5207;300306;Red de tierra principal. Caja de seccionamiento
g.2 - Visita en ejecución obra supervisada red fija (BQC);5208;300307;Valla y superficies metálicas, incluida bandeja soporte de coaxiales a la red de tierras
g.2 - Visita en ejecución obra supervisada red fija (BQC);5209;300308;Red de tierras del exterior del contenedor. Conexión de los electrodos de la misma
g.2 - Visita en ejecución obra supervisada red fija (BQC);5210;300309;Red de tierras de la torre. Conexión a electrodos de la misma
g.2 - Visita en ejecución obra supervisada red fija (BQC);5211;300310;Tierras en arqueta (torre+contenedor)
g.2 - Visita en ejecución obra supervisada red fija (BQC);5212;300311;Protección de sobretensiones de primer nivel.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5213;3003012;Resistencia de tierras
g.2 - Visita en ejecución obra supervisada red fija (BQC);5214;300401;Conexión a la red de distribución de la empresa Eléctrica. Contador de doble tarifa y reloj discriminador. Bajante o tubo de la acometida eléctrica
g.2 - Visita en ejecución obra supervisada red fija (BQC);5215;300402;Cuadro de distribución de energía eléctrica de AC de acuerdo con la tipología del emplazamiento. (Cuadro principal o cuadro suplementario o modificación del cuadro principal)
g.2 - Visita en ejecución obra supervisada red fija (BQC);5216;300403;Cableados interiores de la sala o caseta prefabricada
g.2 - Visita en ejecución obra supervisada red fija (BQC);5217;300404;Interruptor de Control de Potencia. Comprobar calibre de acuerdo a la tipología de la instalación
g.2 - Visita en ejecución obra supervisada red fija (BQC);5218;300405;Interruptores diferenciales
g.2 - Visita en ejecución obra supervisada red fija (BQC);5219;300406;Circuito detector de falta de CA
g.2 - Visita en ejecución obra supervisada red fija (BQC);5220;300407;Tomas de corriente de 220V CA
g.2 - Visita en ejecución obra supervisada red fija (BQC);5221;300408;Sistema de iluminación interior del emplazamiento
g.2 - Visita en ejecución obra supervisada red fija (BQC);5222;300409;Sistema de iluminación de emergencia
g.2 - Visita en ejecución obra supervisada red fija (BQC);5223;300410;Sistema de iluminación exterior. Control de fotocélula de presencia.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5224;300411;Termostato de activación del sistema de ventilación instalado en el cuadro eléctrico
g.2 - Visita en ejecución obra supervisada red fija (BQC);5225;300412;Termostato de funcionamiento del sistema de Free-cooling instalado en el cuadro eléctrico existente. 
g.2 - Visita en ejecución obra supervisada red fija (BQC);5226;300413;Termostato de activación de las alarmas de temperatura instalado en el cuadro eléctrico existente. 
g.2 - Visita en ejecución obra supervisada red fija (BQC);5227;300414;Inversores para los equipos de aire acondicionados
g.2 - Visita en ejecución obra supervisada red fija (BQC);5228;300415;Circuitos de alimentación de CA. a los rectificadores.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5229;300416;Aireadores, fusibles y protección
g.2 - Visita en ejecución obra supervisada red fija (BQC);5230;300501;Extractor y rejillas de entrada y salida existentes en la instalación
g.2 - Visita en ejecución obra supervisada red fija (BQC);5231;300502;Lógica de funcionamiento del equipo de AA y transmisión de alarmas de temperatura
g.2 - Visita en ejecución obra supervisada red fija (BQC);5232;300503;Fallo de alimentación de corriente alterna en el equipo de AA
g.2 - Visita en ejecución obra supervisada red fija (BQC);5233;300504;Ensamblaje del equipo AA
g.2 - Visita en ejecución obra supervisada red fija (BQC);5234;300505;Instalación del equipo de aire acondicionado
g.2 - Visita en ejecución obra supervisada red fija (BQC);5235;300601;Cuadro de alarmas
g.2 - Visita en ejecución obra supervisada red fija (BQC);5236;300602;Circuito de detección de incendio
g.2 - Visita en ejecución obra supervisada red fija (BQC);5237;300701;Puerta de caseta
g.2 - Visita en ejecución obra supervisada red fija (BQC);5238;300801;Suelo de caseta o sala/habitación
g.2 - Visita en ejecución obra supervisada red fija (BQC);5239;300802;Equipamiento del contenedor. Escalera y mobiliario 
g.2 - Visita en ejecución obra supervisada red fija (BQC);5240;300901;Armario de intemperie
g.2 - Visita en ejecución obra supervisada red fija (BQC);5241;301001;Señalización del emplazamiento
g.2 - Visita en ejecución obra supervisada red fija (BQC);5242;301002;Lugares de trabajo. Escalas fijas
